timestamp,value,0
04/04/2014 19:04,0.066,0
04/04/2014 19:09,0.066,0
04/04/2014 19:14,0.068,0
04/04/2014 19:19,0.066,0
04/04/2014 19:24,0.136,0
04/04/2014 19:29,0.066,0
04/04/2014 19:34,0.068,0
04/04/2014 19:39,0.066,0
04/04/2014 19:44,0.066,0
04/04/2014 19:49,0.134,0
04/04/2014 19:54,0.066,0
04/04/2014 19:59,0.066,0
04/04/2014 20:04,0.134,0
04/04/2014 20:09,0.066,0
04/04/2014 20:14,0.068,0
04/04/2014 20:19,0.066,0
04/04/2014 20:24,0.066,0
04/04/2014 20:29,0.132,0
04/04/2014 20:34,0.066,0
04/04/2014 20:39,0.066,0
04/04/2014 20:44,0.066,0
04/04/2014 20:49,0.134,0
04/04/2014 20:54,0.066,0
04/04/2014 20:59,0.066,0
04/04/2014 21:04,0.066,0
04/04/2014 21:09,0.132,0
04/04/2014 21:14,0.068,0
04/04/2014 21:19,0.066,0
04/04/2014 21:24,0.066,0
04/04/2014 21:29,0.134,0
04/04/2014 21:34,0.066,0
04/04/2014 21:39,0.066,0
04/04/2014 21:44,0.066,0
04/04/2014 21:49,0.066,0
04/04/2014 21:54,0.134,0
04/04/2014 21:59,0.066,0
04/04/2014 22:04,0.134,0
04/04/2014 22:09,0.066,0
04/04/2014 22:14,0.066,0
04/04/2014 22:19,0.066,0
04/04/2014 22:24,0.068,0
04/04/2014 22:29,0.132,0
04/04/2014 22:34,0.066,0
04/04/2014 22:39,0.066,0
04/04/2014 22:44,0.066,0
04/04/2014 22:49,0.066,0
04/04/2014 22:54,0.2,0
04/04/2014 22:59,0.066,0
04/04/2014 23:04,0.134,0
04/04/2014 23:09,0.066,0
04/04/2014 23:14,0.068,0
04/04/2014 23:19,0.066,0
04/04/2014 23:24,0.068,0
04/04/2014 23:29,0.132,0
04/04/2014 23:34,0.066,0
04/04/2014 23:39,0.066,0
04/04/2014 23:44,0.066,0
04/04/2014 23:49,0.066,0
04/04/2014 23:54,0.14,0
04/04/2014 23:59,0.066,0
05/04/2014 00:04,0.132,0
05/04/2014 00:09,0.066,0
05/04/2014 00:14,0.066,0
05/04/2014 00:19,0.066,0
05/04/2014 00:24,0.066,0
05/04/2014 00:29,0.134,0
05/04/2014 00:34,0.066,0
05/04/2014 00:39,0.066,0
05/04/2014 00:44,0.068,0
05/04/2014 00:49,0.066,0
05/04/2014 00:54,0.134,0
05/04/2014 00:59,0.066,0
05/04/2014 01:04,0.134,0
05/04/2014 01:09,0.066,0
05/04/2014 01:14,0.066,0
05/04/2014 01:19,0.068,0
05/04/2014 01:24,0.066,0
05/04/2014 01:29,0.132,0
05/04/2014 01:34,0.066,0
05/04/2014 01:39,0.068,0
05/04/2014 01:44,0.066,0
05/04/2014 01:49,0.066,0
05/04/2014 01:54,0.134,0
05/04/2014 01:59,0.068,0
05/04/2014 02:04,0.066,0
05/04/2014 02:09,0.134,0
05/04/2014 02:14,0.068,0
05/04/2014 02:19,0.066,0
05/04/2014 02:24,0.068,0
05/04/2014 02:29,0.134,0
05/04/2014 02:34,0.066,0
05/04/2014 02:39,0.066,0
05/04/2014 02:44,0.066,0
05/04/2014 02:49,0.066,0
05/04/2014 02:54,0.066,0
05/04/2014 02:59,0.134,0
05/04/2014 03:04,0.066,0
05/04/2014 03:09,0.136,0
05/04/2014 03:14,0.066,0
05/04/2014 03:19,0.066,0
05/04/2014 03:24,1.334,0
05/04/2014 03:29,0.134,0
05/04/2014 03:34,0.068,0
05/04/2014 03:39,0.066,0
05/04/2014 03:44,0.066,0
05/04/2014 03:49,0.066,0
05/04/2014 03:54,0.132,0
05/04/2014 03:59,0.066,0
05/04/2014 04:04,0.066,0
05/04/2014 04:09,0.066,0
05/04/2014 04:14,0.134,0
05/04/2014 04:19,0.066,0
05/04/2014 04:24,0.066,0
05/04/2014 04:29,0.066,0
05/04/2014 04:34,0.068,0
05/04/2014 04:39,0.134,0
05/04/2014 04:44,0.066,0
05/04/2014 04:49,0.066,0
05/04/2014 04:54,0.132,0
05/04/2014 04:59,0.066,0
05/04/2014 05:04,0.066,0
05/04/2014 05:09,0.066,0
05/04/2014 05:14,0.068,0
05/04/2014 05:19,0.066,0
05/04/2014 05:24,0.136,0
05/04/2014 05:29,0.066,0
05/04/2014 05:34,0.066,0
05/04/2014 05:39,0.066,0
05/04/2014 05:44,0.066,0
05/04/2014 05:49,0.068,0
05/04/2014 05:54,0.134,0
05/04/2014 05:59,0.066,0
05/04/2014 06:04,0.066,0
05/04/2014 06:09,0.134,0
05/04/2014 06:14,0.066,0
05/04/2014 06:19,0.066,0
05/04/2014 06:24,0.068,0
05/04/2014 06:29,0.066,0
05/04/2014 06:34,0.134,0
05/04/2014 06:39,0.066,0
05/04/2014 06:44,0.066,0
05/04/2014 06:49,0.068,0
05/04/2014 06:54,0.066,0
05/04/2014 06:59,0.134,0
05/04/2014 07:04,0.066,0
05/04/2014 07:09,0.066,0
05/04/2014 07:14,0.066,0
05/04/2014 07:19,0.134,0
05/04/2014 07:24,0.066,0
05/04/2014 07:29,0.066,0
05/04/2014 07:34,0.068,0
05/04/2014 07:39,0.134,0
05/04/2014 07:44,0.068,0
05/04/2014 07:49,0.066,0
05/04/2014 07:54,0.066,0
05/04/2014 07:59,0.134,0
05/04/2014 08:04,0.066,0
05/04/2014 08:09,0.068,0
05/04/2014 08:14,0.066,0
05/04/2014 08:19,0.198,0
05/04/2014 08:24,0.066,0
05/04/2014 08:29,0.066,0
05/04/2014 08:34,0.134,0
05/04/2014 08:39,0.068,0
05/04/2014 08:44,0.066,0
05/04/2014 08:49,0.066,0
05/04/2014 08:54,0.066,0
05/04/2014 08:59,0.134,0
05/04/2014 09:04,0.066,0
05/04/2014 09:09,0.068,0
05/04/2014 09:14,0.134,0
05/04/2014 09:19,0.066,0
05/04/2014 09:24,0.066,0
05/04/2014 09:29,0.068,0
05/04/2014 09:34,0.134,0
05/04/2014 09:39,0.066,0
05/04/2014 09:44,0.066,0
05/04/2014 09:49,0.066,0
05/04/2014 09:54,0.066,0
05/04/2014 09:59,0.132,0
05/04/2014 10:04,0.066,0
05/04/2014 10:09,0.066,0
05/04/2014 10:14,0.132,0
05/04/2014 10:19,0.068,0
05/04/2014 10:24,0.068,0
05/04/2014 10:29,0.068,0
05/04/2014 10:34,0.066,0
05/04/2014 10:39,0.134,0
05/04/2014 10:44,0.066,0
05/04/2014 10:49,0.066,0
05/04/2014 10:54,0.066,0
